jrk_template	Phylum	Class	Order	Family	GENUS	Secondary_lifestyle	Genus	
jrk00933	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Bartlettiella			
jrk01142	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Bouvetiella			
jrk01232	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Buelliastrum			
jrk03275	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Furcaspora			
jrk03688	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Haploloma			
jrk10111	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Hormococcus			
jrk03925	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Hosseusia			
jrk04369	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Korfiomyces			
jrk04931	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Maronella			
jrk05813	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Notolecidea			
jrk06341	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Petractis			
jrk06606	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Piccolia			
jrk07458	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Ravenelula			
jrk07651	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Robincola			
jrk07652	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Lecanoromycetes family incertae sedis	Roburnia			
jrk00370	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Anariste	unspecified_saprotroph		
jrk02289	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Cyclopeltella	litter_saprotroph		
jrk02587	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Dictyopeltella	litter_saprotroph		
jrk03690	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Haplopeltheca	litter_saprotroph		
jrk03762	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Heliocephala			
jrk05162	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Micropeltis	litter_saprotroph		
jrk05672	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Neopeltella	litter_saprotroph		
jrk07907	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Scolecopeltidium	litter_saprotroph		
jrk08438	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Stomiopeltis	litter_saprotroph		
jrk08439	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Stomiopeltopsis	litter_saprotroph		
jrk08440	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Micropeltidaceae	Stomiotheca	litter_saprotroph		
jrk06004	Ascomycota	Lecanoromycetes	Lecanoromycetes order incertae sedis	Pachyascaceae	Pachyascus			
jrk00339	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Amygdalaria			
jrk00884	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Bahianora			
jrk00971	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Bellemerea			
jrk01206	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Bryobilimbia			
jrk01471	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Catarrhospora			
jrk01507	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Cecidonia	fungal_decomposer		
jrk01832	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Clauzadea			
jrk02195	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Cryptodictyon			
jrk03011	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Eremastrella			
jrk03131	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Farnoldia			
jrk04115	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Immersaria			
jrk04349	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Koerberiella			
jrk04413	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Labyrintha			
jrk04528	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Lecidea			
jrk04531	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Lecidoma			
jrk05025	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Melanolecia			
jrk06013	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Pachyphysis			
jrk06155	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Paraporpidia			
jrk06818	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Poeltiaria			
jrk06819	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Poeltidea			
jrk06906	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Porpidia			
jrk06907	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Porpidinia			
jrk07147	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Pseudopannaria			
jrk07557	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Rhizolecia			
jrk07672	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Romjularia			
jrk07849	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Schizodiscus			
jrk08375	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Stenhammarella			
jrk08381	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Stephanocyclos			
jrk09425	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Xenolecia			
jrk04785	Ascomycota	Lecanoromycetes	Lecideales	Lopadiaceae	Lopadium			
jrk03637	Ascomycota	Lecanoromycetes	Leprocaulales	Leprocaulaceae	Halecania			
jrk04593	Ascomycota	Lecanoromycetes	Leprocaulales	Leprocaulaceae	Leprocaulon			
jrk08172	Ascomycota	Lecanoromycetes	Leprocaulales	Leprocaulaceae	Speerschneidera			
jrk09815	Ascomycota	Lecanoromycetes	Ostropales	Gyalectaceae	Belonia			
jrk09816	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Bryodiscus			
jrk01847	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Claviradulomyces			
jrk01915	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Coccomycetella			
jrk05872	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Odontotrema	fungal_decomposer		
jrk05873	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Odontura			
jrk06231	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Paschelkiella			
jrk06918	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Potriphila			
jrk07663	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Rogellia	bryophilous		
jrk08476	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Stromatothecia	wood_saprotroph		
jrk09086	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Tryblis			
jrk09470	Ascomycota	Lecanoromycetes	Ostropales	Odontotremataceae	Xerotrema			
jrk00001	Ascomycota	Lecanoromycetes	Ostropales	Ostropales family incertae sedis	Aabaarnia	fungal_decomposer		
jrk01007	Ascomycota	Lecanoromycetes	Ostropales	Ostropales family incertae sedis	Biazrovia	fungal_decomposer		
jrk09819	Ascomycota	Lecanoromycetes	Ostropales	Ostropales family incertae sedis	Mulderomyces	litter_saprotroph		
jrk05791	Ascomycota	Lecanoromycetes	Ostropales	Ostropales family incertae sedis	Normanogalla	fungal_decomposer		
jrk06115	Ascomycota	Lecanoromycetes	Ostropales	Ostropales family incertae sedis	Paralethariicola	fungal_decomposer		
jrk06464	Ascomycota	Lecanoromycetes	Ostropales	Phaneromycetaceae	Phaneromyces			
jrk00009	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Absconditella			
jrk00045	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Acarosporina			
jrk01040	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Biostictis			
jrk01442	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Carestiella			
jrk09817	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Conotrema			
jrk02033	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Conotremopsis			
jrk02196	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cryptodiscus	fungal_decomposer		
jrk02271	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cyanodermella			
jrk02435	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Delpontia			
jrk02461	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Dendroseptoria			
jrk03191	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Fitzroyomyces			
jrk03348	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Geisleria			
jrk03469	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Glomerobolus			
jrk04141	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Ingvariella			
jrk04291	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Karstenia			
jrk04713	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Lillicoa			
jrk05523	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Nanostictis	fungal_decomposer		
jrk09818	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Neobelonia			
jrk05981	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Ostropa			
jrk06940	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Propoliopsis			
jrk07648	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Robergea			
jrk07865	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Schizoxylon			
jrk08203	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Sphaeropezia	fungal_decomposer		
jrk08401	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Stictis			
jrk08404	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Stictophacidium			
jrk08794	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Thelopsis			
jrk08884	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Topelia			
jrk09045	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Trinathotrema			
jrk09497	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Xyloschistes			
jrk02994	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Epigloeaceae	Epigloea			
jrk00329	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Amphorothecium			
jrk00424	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Anzina			
jrk00699	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Aspilidea			
jrk00853	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Bachmanniomyces	fungal_decomposer		
jrk02569	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Dictyocatenulata			
jrk04898	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Malvinia			
jrk06718	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Pleiopatella			
jrk08244	Ascomycota	Lecanoromycetes	Ostropomycetidae order incertae sedis	Ostropomycetidae family incertae sedis	Spirographa	fungal_decomposer		
jrk01905	Ascomycota	Lecanoromycetes	Peltigerales	Coccocarpiaceae	Coccocarpia			
jrk06282	Ascomycota	Lecanoromycetes	Peltigerales	Coccocarpiaceae	Peltularia			
jrk08233	Ascomycota	Lecanoromycetes	Peltigerales	Coccocarpiaceae	Spilonema			
jrk09820	Ascomycota	Lecanoromycetes	Peltigerales	Coccocarpiaceae	Spilonemella			
jrk01074	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Blennothallia			
jrk01319	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Callome			
jrk01956	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Collema			
jrk02894	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Enchylium			
jrk04503	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Lathagrium			
jrk04607	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Leptogium			
jrk07114	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Pseudoleptogium			
jrk07694	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Rostania			
jrk07947	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Scytinium			
jrk03809	Ascomycota	Lecanoromycetes	Peltigerales	Koerberiaceae	Henssenia			
jrk04348	Ascomycota	Lecanoromycetes	Peltigerales	Koerberiaceae	Koerberia			
jrk09318	Ascomycota	Lecanoromycetes	Peltigerales	Koerberiaceae	Vestergrenopsis			
jrk09821	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Dendriscocaulon			
jrk09822	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Durietzia			
jrk04599	Ascomycota	Lecanoromycetes	Peltigerales	Massalongiaceae	Leptochidium			
jrk04945	Ascomycota	Lecanoromycetes	Peltigerales	Massalongiaceae	Massalongia			
jrk06838	Ascomycota	Lecanoromycetes	Peltigerales	Massalongiaceae	Polychidium			
jrk00819	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Austrella			
jrk02419	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Degelia			
jrk09823	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Degeliella			
jrk03024	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Erioderma			
jrk03284	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Fuscoderma			
jrk03286	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Fuscopannaria			
jrk03396	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Gibbosporina			
jrk03907	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Homothecium			
jrk04238	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Joergensenia			
jrk09824	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Kroswia			
jrk04533	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Leciophysma			
jrk04544	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Leightoniella			
jrk04547	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Leioderma			
jrk04579	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Lepidocollema			
jrk04606	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Leptogidium			
jrk09825	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Moelleropsis			
jrk05542	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Nebularia			
jrk05746	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Nevesia			
jrk06045	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pannaria			
jrk06207	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Parmeliella			
jrk06256	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia			
jrk06596	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Physma			
jrk06963	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Protopannaria			
jrk07266	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Psoroma			
jrk07267	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Psoromaria			
jrk07269	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Psoromidium			
jrk09826	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Psorophorus			
jrk07432	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Ramalodium			
jrk09827	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Santessoniella			
jrk08078	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Siphulastrum			
jrk08339	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Staurolemma			
jrk08359	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Steineropsis			
jrk09828	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Xanthopsoroma			
jrk02162	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Crocodia			
jrk02445	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Dendriscosticta			
jrk04754	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Lobaria			
jrk04755	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Lobariella			
jrk04756	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Lobarina			
jrk05740	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Nephroma			
jrk06211	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Parmostictina			
jrk06273	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera			
jrk06816	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Podostictina			
jrk07055	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Pseudocyphellaria			
jrk07615	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Ricasolia			
jrk08143	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Solorina			
jrk08400	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Sticta			
jrk09504	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Yarrumia			
jrk09509	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Yoshimuriella			
jrk03018	Ascomycota	Lecanoromycetes	Peltigerales	Peltigerales family incertae sedis	Erinacellus			
jrk09829	Ascomycota	Lecanoromycetes	Peltigerales	Placynthiaceae	Collolechia			
jrk03828	Ascomycota	Lecanoromycetes	Peltigerales	Placynthiaceae	Hertella			
jrk06679	Ascomycota	Lecanoromycetes	Peltigerales	Placynthiaceae	Placynthiopsis			
jrk06680	Ascomycota	Lecanoromycetes	Peltigerales	Placynthiaceae	Placynthium			
jrk09215	Ascomycota	Lecanoromycetes	Peltigerales	Vahliellaceae	Vahliella			
jrk00161	Ascomycota	Lecanoromycetes	Pertusariales	Agyriaceae	Agyrium			
jrk05198	Ascomycota	Lecanoromycetes	Pertusariales	Agyriaceae	Miltidea			
jrk01920	Ascomycota	Lecanoromycetes	Pertusariales	Coccotremataceae	Coccotrema			
jrk03584	Ascomycota	Lecanoromycetes	Pertusariales	Coccotremataceae	Gyalectaria			
jrk06167	Ascomycota	Lecanoromycetes	Pertusariales	Coccotremataceae	Parasiphula			
jrk09830	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Chirleja			
jrk02546	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Dibaeis			
jrk02903	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Endocena			
jrk04097	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Icmadophila			
jrk09831	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Knightiella			
jrk07017	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Pseudobaeomyces			
jrk08077	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Siphula			
jrk08079	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Siphulella			
jrk08761	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Thamnolia			
jrk09832	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Agrestia			
jrk00695	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Aspicilia			
jrk01780	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Circinaria			
jrk04760	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Lobothallia			
jrk04994	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Megaspora			
jrk07752	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Sagedia			
jrk08744	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Teuvoa			
jrk05134	Ascomycota	Lecanoromycetes	Pertusariales	Microcaliciaceae	Microcalicium	litter_saprotroph		
jrk05854	Ascomycota	Lecanoromycetes	Pertusariales	Ochrolechiaceae	Ochrolechia			
jrk04809	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Loxosporopsis			
jrk06326	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria			
jrk08758	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Thamnochrolechia			
jrk09246	Ascomycota	Lecanoromycetes	Pertusariales	Varicellariaceae	Varicellaria			
jrk04588	Ascomycota	Lecanoromycetes	Pertusariales	Variolariaceae	Lepra			
jrk01494	Ascomycota	Lecanoromycetes	Rhizocarpales	Rhizocarpaceae	Catolechia			
jrk02995	Ascomycota	Lecanoromycetes	Rhizocarpales	Rhizocarpaceae	Epilichen	lichen_parasite		
jrk06820	Ascomycota	Lecanoromycetes	Rhizocarpales	Rhizocarpaceae	Poeltinula			
jrk07548	Ascomycota	Lecanoromycetes	Rhizocarpales	Rhizocarpaceae	Rhizocarpon			
jrk04808	Ascomycota	Lecanoromycetes	Sarrameanales	Sarrameanaceae	Loxospora			
jrk07815	Ascomycota	Lecanoromycetes	Sarrameanales	Sarrameanaceae	Sarrameana			
jrk07836	Ascomycota	Lecanoromycetes	Schaereriales	Schaereriaceae	Schaereria			
jrk08264	Ascomycota	Lecanoromycetes	Sporastatiales	Sporastatiaceae	Sporastatia			
jrk08868	Ascomycota	Lecanoromycetes	Sporastatiales	Sporastatiaceae	Toensbergia			
jrk01184	Ascomycota	Lecanoromycetes	Teloschistales	Brigantiaeaceae	Brigantiaea			
jrk04640	Ascomycota	Lecanoromycetes	Teloschistales	Brigantiaeaceae	Letrouitia			
jrk04987	Ascomycota	Lecanoromycetes	Teloschistales	Megalosporaceae	Megaloblastenia			
jrk04992	Ascomycota	Lecanoromycetes	Teloschistales	Megalosporaceae	Megalospora			
jrk08081	Ascomycota	Lecanoromycetes	Teloschistales	Megalosporaceae	Sipmaniella			
jrk00337	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Amundsenia			
jrk00468	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Apatoplaca			
jrk00749	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Athallia			
jrk00836	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Austroplaca			
jrk01057	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Blastenia			
jrk01191	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Brownliella			
jrk01219	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Bryoplaca			
jrk01327	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Calogaya			
jrk01334	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca			
jrk01474	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Catenarina			
jrk01526	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Cephalophysis			
jrk01583	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Cerothallia			
jrk01668	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Charcotiana			
jrk02788	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Dufourea			
jrk02850	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Eilifdahlia			
jrk09834	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Elenkiniana			
jrk03139	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Fauriea			
jrk09835	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Filsoniana			
jrk03217	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Flavoplaca			
jrk03231	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Follmannia			
jrk03250	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Franwilsia			
jrk09836	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Fulgensia			
jrk09837	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Golubkovia			
jrk03510	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Gondwania			
jrk03588	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Gyalolechia			
jrk03656	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Haloplaca			
jrk03938	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Huneckia			
jrk04169	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Ioplaca			
jrk04225	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Jasonhuria			
jrk04246	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Josefpoeltia			
jrk04264	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Kaernefia			
jrk09839	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Langeottia			
jrk04497	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Lazarenkoella			
jrk04595	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Leproplaca			
jrk04767	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Loekoesia			
jrk04919	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Marchantiana			
jrk09840	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Mikhtomia			
jrk09841	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Niorma			
jrk05886	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Olegblumia			
jrk05957	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Orientophila			
jrk09842	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Ovealmbornia			
jrk09843	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Oxneria			
jrk06011	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Pachypeltis			
jrk06228	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Parvoplaca			
jrk06835	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Polycauliona			
jrk07356	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Pyrenodesmia			
jrk09844	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Raesaeneniana			
jrk07715	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Rufoplaca			
jrk07725	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Rusavskia			
