jrk_template	Phylum	Class	Order	Family	GENUS	primary_lifestyle	Secondary_lifestyle	Genus	
jrk02848	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Eichleriella	wood_saprotroph			
jrk02872	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Elmerina	wood_saprotroph			
jrk03097	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Exidia	wood_saprotroph	litter_saprotroph		
jrk03098	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Exidiopsis	wood_saprotroph			
jrk03170	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Fibulosebacea	wood_saprotroph			
jrk03837	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Heterochaete	wood_saprotroph			
jrk03847	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Heteroradulum	wood_saprotroph			
jrk06951	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Protodaedalea	wood_saprotroph	plant_pathogen		
jrk07214	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Pseudostypella	wood_saprotroph			
jrk07901	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Sclerotrema	wood_saprotroph			
jrk09591	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Tremellochaete	wood_saprotroph			
jrk00939	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Basidiodendron	wood_saprotroph			
jrk01555	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Ceratosebacina	wood_saprotroph			
jrk02452	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Dendrogloeon	wood_saprotroph			
jrk02786	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Ductifera	wood_saprotroph			
jrk02925	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Endoperplexa	wood_saprotroph			
jrk09643	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Guepinia	wood_saprotroph			
jrk03718	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Hauerslevia	wood_saprotroph			
jrk09595	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Heterochaetella	wood_saprotroph			
jrk03848	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Heterorepetobasidium	wood_saprotroph			
jrk03849	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Heteroscypha	wood_saprotroph			
jrk05100	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Metabourdotia	wood_saprotroph			
jrk05171	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Microsebacina	wood_saprotroph			
jrk06911	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Porpopycnis	wood_saprotroph			
jrk06956	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Protograndinia	unspecified_saprotroph			
jrk06957	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Protohydnum	wood_saprotroph			
jrk06966	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Protoradulum	unspecified_saprotroph			
jrk07486	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Renatobasidium	wood_saprotroph			
jrk08934	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Tremellacantha	wood_saprotroph			
jrk08939	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Tremellodon	wood_saprotroph			
jrk09594	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Ovipoculum	litter_saprotroph			
jrk01140	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Bourdotia	wood_saprotroph			
jrk03751	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Helicomyxa	wood_saprotroph			
jrk03962	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Hyaloria	wood_saprotroph			
jrk05479	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Myxarium	wood_saprotroph			
jrk09592	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Protodontia	wood_saprotroph			
jrk06958	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Protomerulius	wood_saprotroph			
jrk07099	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Pseudohydnum	wood_saprotroph			
jrk08489	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Stypella	wood_saprotroph			
jrk09593	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Tremiscus	wood_saprotroph			
jrk05892	Basidiomycota	Agaricomycetes	Auriculariales	Oliveoniaceae	Oliveonia	wood_saprotroph			
jrk05919	Basidiomycota	Agaricomycetes	Auriculariales	Sebacinaceae	Opadorhiza	root_endophyte	litter_saprotroph		
jrk00146	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Afroboletus	ectomycorrhizal			
jrk00147	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Afrocastellanoa	ectomycorrhizal			
jrk00192	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Alessioporus	ectomycorrhizal			
jrk00799	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Aureoboletus	ectomycorrhizal			
jrk00815	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Australopilus	ectomycorrhizal			
jrk00822	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Austroboletus	ectomycorrhizal			
jrk00914	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Baorangia	ectomycorrhizal			
jrk01034	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Binderoboletus	ectomycorrhizal			
jrk01091	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletellus	ectomycorrhizal			
jrk01093	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletochaete	ectomycorrhizal			
jrk01095	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	ectomycorrhizal			
jrk01115	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Borofutus	ectomycorrhizal			
jrk01117	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Bothia	ectomycorrhizal			
jrk01266	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Butyriboletus	ectomycorrhizal			
jrk01322	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Caloboletus	ectomycorrhizal			
extra taxons by Matthew Smith	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Carolinigaster	ectomycorrhizal			
jrk01463	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Castellanea	ectomycorrhizal			
jrk01662	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Chamonixia	ectomycorrhizal			
jrk01695	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Chiua	ectomycorrhizal			
jrk02072	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Corneroboletus	ectomycorrhizal			
jrk02120	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Costatisporus	ectomycorrhizal			
jrk02161	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Crocinoboletus	ectomycorrhizal			
jrk09597	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Cupreoboletus	ectomycorrhizal			
jrk02269	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Cyanoboletus	ectomycorrhizal			
jrk02796	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Durianella	ectomycorrhizal			
extra taxons by annotators Vizzini Alfredo	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Erythrophylloporus	ectomycorrhizal			
jrk03114	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Exsudoporus	ectomycorrhizal			
jrk03189	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Fistulinella	ectomycorrhizal			
jrk03338	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Gastroboletus	ectomycorrhizal			
jrk03339	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Gastroleccinum	ectomycorrhizal			
jrk09598	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Gastrosuillus	ectomycorrhizal			
jrk03582	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Guyanaporus	ectomycorrhizal			
jrk03594	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Gymnogaster	ectomycorrhizal			
jrk03711	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Harrya	ectomycorrhizal			
jrk09599	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Heimiella	ectomycorrhizal			
jrk03726	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Heimioporus	ectomycorrhizal			
jrk03764	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Heliogaster	ectomycorrhizal			
jrk03788	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Hemileccinum	ectomycorrhizal			
jrk03924	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Hortiboletus	ectomycorrhizal			
jrk03927	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Hourangia	ectomycorrhizal			
jrk04009	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Hymenoboletus	ectomycorrhizal			
jrk04114	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Imleria	ectomycorrhizal			
jrk04121	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Imperator	ectomycorrhizal			
jrk04234	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Jimtrappea	ectomycorrhizal			
jrk04356	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Kombocles	ectomycorrhizal			
jrk04461	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Lanmaoa	ectomycorrhizal			
jrk04526	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	ectomycorrhizal			
jrk04527	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	ectomycorrhizal			
jrk09596	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Mackintoshia	ectomycorrhizal			
jrk05308	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Mucilopilus	ectomycorrhizal			
jrk05365	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Mycoamaranthus	ectomycorrhizal			
jrk05579	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Neoboletus	ectomycorrhizal			
jrk09600	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Nigroboletus	ectomycorrhizal			
jrk05859	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Octaviania	ectomycorrhizal			
jrk06224	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Parvixerocomus	ectomycorrhizal			
jrk06252	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Paxillogaster	ectomycorrhizal			
jrk06567	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Phylloboletellus	ectomycorrhizal			
jrk06568	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Phyllobolites	ectomycorrhizal			
jrk06579	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Phylloporus	ectomycorrhizal			
jrk06905	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Porphyrellus	ectomycorrhizal			
jrk07016	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Pseudoaustroboletus	ectomycorrhizal			
jrk07024	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Pseudoboletus	ectomycorrhizal	mycoparasite		
jrk07300	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Pulchroboletus	ectomycorrhizal			
jrk07305	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Pulveroboletus	ectomycorrhizal			
jrk07504	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Retiboletus	ectomycorrhizal			
jrk07529	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Rheubarbariboletus	ectomycorrhizal			
jrk07574	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Rhodactina	ectomycorrhizal			
jrk07691	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Rossbeevera	ectomycorrhizal			
jrk07708	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Royoungia	ectomycorrhizal			
jrk07712	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Rubinoboletus	ectomycorrhizal			
jrk07713	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Rubroboletus	ectomycorrhizal			
jrk07717	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Rugiboletus	ectomycorrhizal			
jrk08018	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Setogyroporus	ectomycorrhizal			
jrk08069	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Singerocomus	ectomycorrhizal			
jrk08071	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Singeromyces	ectomycorrhizal			
jrk08072	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Sinoboletus	ectomycorrhizal			
jrk08139	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Solioccasus	ectomycorrhizal			
jrk08258	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Spongiforma	ectomycorrhizal			
jrk08461	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Strobilomyces	ectomycorrhizal			
jrk08509	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Suillellus	ectomycorrhizal			
jrk08522	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Sutorius	ectomycorrhizal			
jrk08583	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Zangia	ectomycorrhizal			
jrk08693	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tengioboletus	ectomycorrhizal			
jrk08924	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Trappeindia	ectomycorrhizal			
jrk09104	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tubosaeta	ectomycorrhizal			
jrk09121	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Turmalinea	ectomycorrhizal			
jrk09124	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylocinum	ectomycorrhizal			
jrk09128	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus	ectomycorrhizal			
jrk09267	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Veloporphyrellus	ectomycorrhizal			
jrk09395	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Xanthoconium	ectomycorrhizal			
jrk09461	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Xerocomellus	ectomycorrhizal			
jrk09462	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Xerocomus	ectomycorrhizal			
jrk01228	Basidiomycota	Agaricomycetes	Boletales	Boletales family incertae sedis	Buchwaldoboletus	mycoparasite	fungal_decomposer		
jrk01657	Basidiomycota	Agaricomycetes	Boletales	Boletales family incertae sedis	Chalciporus	mycoparasite	fungal_decomposer		
jrk02073	Basidiomycota	Agaricomycetes	Boletales	Boletales family incertae sedis	Corneromyces	wood_saprotroph			
jrk03983	Basidiomycota	Agaricomycetes	Boletales	Boletales family incertae sedis	Hydnomerulius	wood_saprotroph			
jrk04657	Basidiomycota	Agaricomycetes	Boletales	Boletales family incertae sedis	Leucogyrophana	wood_saprotroph			
jrk04940	Basidiomycota	Agaricomycetes	Boletales	Boletales family incertae sedis	Marthanella	ectomycorrhizal			
jrk06419	Basidiomycota	Agaricomycetes	Boletales	Boletales family incertae sedis	Phaeoradulum	wood_saprotroph			
jrk01340	Basidiomycota	Agaricomycetes	Boletales	Calostomataceae	Calostoma	ectomycorrhizal			
jrk01735	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Chrysoconia	wood_saprotroph			
jrk02014	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	wood_saprotroph			
jrk02016	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophoropsis	wood_saprotroph			
jrk03611	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Gyrodontium	wood_saprotroph			
jrk09601	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Meruliporia	wood_saprotroph			
jrk07956	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Sedecula	unspecified_saprotroph			
jrk00736	Basidiomycota	Agaricomycetes	Boletales	Diplocystidiaceae	Astraeus	ectomycorrhizal			
jrk02672	Basidiomycota	Agaricomycetes	Boletales	Diplocystidiaceae	Diplocystis	ectomycorrhizal			
jrk02918	Basidiomycota	Agaricomycetes	Boletales	Diplocystidiaceae	Endogonopsis	ectomycorrhizal			
jrk08940	Basidiomycota	Agaricomycetes	Boletales	Diplocystidiaceae	Tremellogaster	ectomycorrhizal			
jrk03335	Basidiomycota	Agaricomycetes	Boletales	Gasterellaceae	Gasterella	soil_saprotroph			
jrk09602	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Brauniellula	ectomycorrhizal			
jrk01729	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Chroogomphus	ectomycorrhizal			
jrk02344	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Cystogomphus	ectomycorrhizal			
jrk03502	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Gomphidius	ectomycorrhizal			
jrk03504	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Gomphogaster	ectomycorrhizal			
jrk03610	Basidiomycota	Agaricomycetes	Boletales	Gyrodontaceae	Gyrodon	ectomycorrhizal			
jrk06103	Basidiomycota	Agaricomycetes	Boletales	Gyrodontaceae	Paragyrodon	ectomycorrhizal			
jrk03619	Basidiomycota	Agaricomycetes	Boletales	Gyroporaceae	Gyroporus	ectomycorrhizal			
jrk04001	Basidiomycota	Agaricomycetes	Boletales	Hygrophoropsidaceae	Hygrophoropsis	litter_saprotroph	wood_saprotroph		
jrk00251	Basidiomycota	Agaricomycetes	Boletales	Melanogastraceae	Alpova	ectomycorrhizal			
jrk05021	Basidiomycota	Agaricomycetes	Boletales	Melanogastraceae	Melanogaster	ectomycorrhizal			
jrk03890	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Hoehnelogaster	ectomycorrhizal			
jrk05001	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Meiorganum	wood_saprotroph			
jrk05565	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Neoalpova	ectomycorrhizal			
jrk06253	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	ectomycorrhizal			
jrk07797	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Sarcopaxillus	wood_saprotroph			
jrk06645	Basidiomycota	Agaricomycetes	Boletales	Pisolithaceae	Pisolithus	ectomycorrhizal			
jrk06953	Basidiomycota	Agaricomycetes	Boletales	Protogastraceae	Protogaster				
jrk09605	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	ectomycorrhizal			
jrk01705	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Chlorogaster	ectomycorrhizal			
jrk02060	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Corditubera	ectomycorrhizal			
jrk03140	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Favillea	ectomycorrhizal			
jrk03910	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Horakiella	ectomycorrhizal			
jrk07883	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	ectomycorrhizal			
jrk09606	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Veligaster	ectomycorrhizal			
jrk00833	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Austropaxillus	ectomycorrhizal			
jrk03600	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Gymnopaxillus	ectomycorrhizal			
jrk08008	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	wood_saprotroph			
jrk09604	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Boletinus	ectomycorrhizal			
jrk09607	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Fuscoboletinus	ectomycorrhizal			
jrk07253	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Psiloboletinus	ectomycorrhizal			
jrk09608	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Rhopalogaster	ectomycorrhizal			
jrk08511	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	ectomycorrhizal			
jrk01103	Basidiomycota	Agaricomycetes	Boletales	Tapinellaceae	Bondarcevomyces	wood_saprotroph			
jrk07127	Basidiomycota	Agaricomycetes	Boletales	Tapinellaceae	Pseudomerulius	wood_saprotroph			
jrk08661	Basidiomycota	Agaricomycetes	Boletales	Tapinellaceae	Tapinella	wood_saprotroph			
jrk09081	Basidiomycota	Agaricomycetes	Boletales	Truncocolumellaceae	Truncocolumella	ectomycorrhizal			
jrk00481	Basidiomycota	Agaricomycetes	Cantharellales	Aphelariaceae	Aphelaria	soil_saprotroph			
jrk06366	Basidiomycota	Agaricomycetes	Cantharellales	Aphelariaceae	Phaeoaphelaria	soil_saprotroph			
jrk09112	Basidiomycota	Agaricomycetes	Cantharellales	Aphelariaceae	Tumidapexus	soil_saprotroph			
jrk00075	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Acladium	wood_saprotroph			
jrk00216	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Allescheriella	wood_saprotroph			
jrk00260	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Alysidium	wood_saprotroph			
jrk01120	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	wood_saprotroph			
jrk09609	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryohypochnus	wood_saprotroph			
jrk03693	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Haplotrichum	wood_saprotroph			
jrk08510	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Suillosporium	wood_saprotroph			
jrk01409	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	ectomycorrhizal			
jrk02134	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Craterellus	ectomycorrhizal			
jrk03517	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Goossensia	ectomycorrhizal			
