OTU,Genus,PRIMARY TROPHIC GUILD
OTU_5645,Diaporthe,plant_pathogen
OTU_7857,#N/A,#N/A
OTU_5536,#N/A,#N/A
OTU_5941,#N/A,#N/A
OTU_5703,#N/A,#N/A
OTU_4770,Hapalopilus,wood_saprotroph
OTU_5948,#N/A,#N/A
OTU_5947,Melanconiella,wood_saprotroph
OTU_5025,Phomatospora,wood_saprotroph
OTU_4981,#N/A,#N/A
OTU_7268,#N/A,#N/A
OTU_6479,#N/A,#N/A
OTU_6167,#N/A,#N/A
OTU_6022,#N/A,#N/A
OTU_5556,Stagonosporopsis,plant_pathogen
OTU_4408,#N/A,#N/A
OTU_5629,Helminthosporium,plant_pathogen
OTU_7392,Cabalodontia,wood_saprotroph
OTU_4539,Neosetophoma,litter_saprotroph
OTU_4867,Dissophora,soil_saprotroph
OTU_7275,Ceramothyrium,litter_saprotroph
OTU_4780,#N/A,#N/A
OTU_4274,#N/A,#N/A
OTU_6302,Neosetophoma,litter_saprotroph
OTU_6025,Mycosphaerella,plant_pathogen
OTU_6418,Peniophora,wood_saprotroph
OTU_5417,Dlhawksworthia,wood_saprotroph
OTU_5012,#N/A,#N/A
OTU_6635,Neosetophoma,litter_saprotroph
OTU_5095,Phanerochaete,wood_saprotroph
OTU_6472,#N/A,#N/A
OTU_6155,#N/A,#N/A
OTU_7572,Colletotrichum,plant_pathogen
OTU_7092,Extremus,unspecified_saprotroph
OTU_5724,Gloeocystidiellum,wood_saprotroph
OTU_6266,Phomopsis,plant_pathogen
OTU_7289,#N/A,#N/A
OTU_6199,Orbilia,wood_saprotroph
OTU_6321,Xenocylindrosporium,plant_pathogen
OTU_7053,#N/A,#N/A
OTU_4813,#N/A,#N/A
OTU_5057,Ophiognomonia,plant_pathogen
OTU_6162,Trechispora,wood_saprotroph
OTU_6439,Neosetophoma,litter_saprotroph
OTU_4402,#N/A,#N/A
OTU_6014,#N/A,#N/A
OTU_6416,Neosetophoma,litter_saprotroph
OTU_6233,#N/A,#N/A
OTU_5379,#N/A,#N/A
OTU_7140,Chaetospermum,litter_saprotroph
OTU_7341,#N/A,#N/A
OTU_7817,#N/A,#N/A
OTU_5132,#N/A,#N/A
OTU_7345,Septoriella,litter_saprotroph
OTU_7180,#N/A,#N/A
OTU_7367,#N/A,#N/A
OTU_4797,Neosetophoma,litter_saprotroph
OTU_6916,#N/A,#N/A
OTU_7416,Ceratobasidium,plant_pathogen
OTU_7425,Neosetophoma,litter_saprotroph
OTU_7426,Chromelosporium,soil_saprotroph
OTU_6581,#N/A,#N/A
OTU_7690,Stagonospora,plant_pathogen
OTU_5173,#N/A,#N/A
OTU_7582,Dacryobolus,wood_saprotroph
OTU_5464,Pseudosporidesmium,litter_saprotroph
OTU_6905,#N/A,#N/A
OTU_6353,Pseudoveronaea,litter_saprotroph
OTU_6435,Stagonospora,plant_pathogen
OTU_7445,Athelia,lichen_parasite
OTU_6647,Hyphodontia,wood_saprotroph
OTU_6835,Stagonospora,plant_pathogen
OTU_6211,#N/A,#N/A
OTU_6855,#N/A,#N/A
OTU_7555,#N/A,#N/A
OTU_6452,Strelitziana,plant_pathogen
OTU_5076,Peronospora,plant_pathogen
OTU_4168,#N/A,#N/A
OTU_6653,Dioszegia,litter_saprotroph
OTU_7597,Pyrenophora,plant_pathogen
OTU_6483,Fonsecazyma,unspecified_saprotroph
OTU_5856,Neomyrmecridium,litter_saprotroph
OTU_6189,Penicillium,unspecified_saprotroph
OTU_4863,#N/A,#N/A
OTU_5918,Castanediella,plant_pathogen
OTU_4645,#N/A,#N/A
OTU_4014,Fellomyces,unspecified_saprotroph
OTU_4606,Amphobotrys,plant_pathogen
OTU_6146,#N/A,#N/A
OTU_6209,Kurtzmanomyces,unspecified_saprotroph
OTU_6122,Phyllachora,plant_pathogen
OTU_6940,#N/A,#N/A
OTU_5087,#N/A,#N/A
OTU_7654,#N/A,#N/A
OTU_5457,Phaeosphaeria,litter_saprotroph
OTU_4311,Tilletiopsis,plant_pathogen
OTU_6141,Phaeotremella,mycoparasite
OTU_5675,Buckleyzyma,epiphyte
OTU_4904,#N/A,#N/A
OTU_7593,Clinoconidium,plant_pathogen
OTU_5197,#N/A,#N/A
OTU_6747,Plagiosphaera,unspecified_saprotroph
OTU_6129,Symmetrospora,epiphyte
OTU_5935,Dioszegia,litter_saprotroph
OTU_3377,Pleonectria,wood_saprotroph
OTU_6073,#N/A,#N/A
OTU_7505,Derxomyces,unspecified_saprotroph
OTU_7313,#N/A,#N/A
OTU_5019,Neodevriesia,plant_pathogen
OTU_4335,Neosetophoma,litter_saprotroph
OTU_6102,Elsinoe,plant_pathogen
OTU_6752,#N/A,#N/A
OTU_6980,#N/A,#N/A
OTU_6133,Toxicocladosporium,plant_pathogen
OTU_6984,#N/A,#N/A
OTU_6192,#N/A,#N/A
OTU_5753,Trichothecium,plant_pathogen
OTU_5749,Bulleribasidium,unspecified_saprotroph
OTU_6690,#N/A,#N/A
OTU_5673,Sarocladium,plant_pathogen
OTU_7787,#N/A,#N/A
OTU_6505,Neosetophoma,litter_saprotroph
OTU_6098,Cytospora,plant_pathogen
OTU_5099,#N/A,#N/A
OTU_6446,#N/A,#N/A
OTU_6088,Papiliotrema,mycoparasite
OTU_6748,#N/A,#N/A
OTU_6979,Hymenoscyphus,litter_saprotroph
OTU_7595,#N/A,#N/A
OTU_7592,Neosetophoma,litter_saprotroph
OTU_7269,Boubovia,soil_saprotroph
OTU_6070,#N/A,#N/A
OTU_5949,Corynespora,plant_pathogen
OTU_6694,Fusarium,plant_pathogen
OTU_6763,Vishniacozyma,soil_saprotroph
OTU_7591,#N/A,#N/A
OTU_6508,Phyllachora,plant_pathogen
OTU_6097,Periconia,plant_pathogen
OTU_5972,#N/A,#N/A
OTU_6443,#N/A,#N/A
OTU_7511,Neosetophoma,litter_saprotroph
OTU_22,Fusarium,plant_pathogen
OTU_58,#N/A,#N/A
OTU_5970,Arnium,dung_saprotroph
OTU_725,Eocronartium,plant_pathogen
OTU_33,Arnium,dung_saprotroph
OTU_225,#N/A,#N/A
OTU_2824,#N/A,#N/A
OTU_1582,Bipolaris,plant_pathogen
OTU_260,#N/A,#N/A
OTU_41,#N/A,#N/A
OTU_161,#N/A,#N/A
OTU_327,#N/A,#N/A
OTU_170,Trichoderma,mycoparasite
OTU_92,#N/A,#N/A
OTU_27,Mortierella,soil_saprotroph
OTU_29,Fusidium,unspecified_saprotroph
OTU_400,#N/A,#N/A
OTU_60,#N/A,#N/A
OTU_135,#N/A,#N/A
OTU_192,Chaetosphaeria,litter_saprotroph
OTU_185,Chaetomium,litter_saprotroph
OTU_253,#N/A,#N/A
OTU_136,#N/A,#N/A
OTU_5102,#N/A,#N/A
OTU_371,#N/A,#N/A
OTU_240,#N/A,#N/A
OTU_7311,Sporidesmiella,wood_saprotroph
OTU_6816,#N/A,#N/A
OTU_62,Neonectria,plant_pathogen
OTU_255,Preussia,dung_saprotroph
OTU_607,#N/A,#N/A
OTU_148,Sporidesmiella,wood_saprotroph
OTU_127,#N/A,#N/A
OTU_97,Mortierella,soil_saprotroph
OTU_113,#N/A,#N/A
OTU_241,Xenasmatella,wood_saprotroph
OTU_5213,Myrothecium,litter_saprotroph
OTU_24,Macrophomina,plant_pathogen
OTU_93,Trichoderma,mycoparasite
OTU_1717,Dioszegia,litter_saprotroph
OTU_633,Podospora,dung_saprotroph
OTU_53,#N/A,#N/A
OTU_3,Corynespora,plant_pathogen
OTU_64,Knufia,soil_saprotroph
OTU_5437,Mortierella,soil_saprotroph
OTU_144,#N/A,#N/A
OTU_124,Phallus,soil_saprotroph
OTU_81,Mortierella,soil_saprotroph
OTU_44,Poaceascoma,wood_saprotroph
OTU_302,Hyaloscypha,litter_saprotroph
OTU_778,#N/A,#N/A
OTU_158,Podospora,dung_saprotroph
OTU_229,Penicillium,unspecified_saprotroph
OTU_204,#N/A,#N/A
OTU_187,#N/A,#N/A
OTU_545,#N/A,#N/A
OTU_763,Paraphaeosphaeria,wood_saprotroph
OTU_31,#N/A,#N/A
OTU_917,#N/A,#N/A
OTU_90,#N/A,#N/A
OTU_43,Metacordyceps,animal_parasite
OTU_1445,#N/A,#N/A
OTU_1037,#N/A,#N/A
OTU_613,Coniochaeta,unspecified_saprotroph
OTU_121,#N/A,#N/A
OTU_106,Mariannaea,wood_saprotroph
OTU_812,#N/A,#N/A
OTU_201,#N/A,#N/A
OTU_177,Podospora,dung_saprotroph
OTU_397,Mortierella,soil_saprotroph
OTU_172,Conlarium,wood_saprotroph
OTU_193,#N/A,#N/A
OTU_316,Amphinema,ectomycorrhizal
OTU_442,#N/A,#N/A
OTU_1314,#N/A,#N/A
OTU_261,#N/A,#N/A
OTU_3776,Arnium,dung_saprotroph
OTU_5465,Geotrichum,nectar/tap_saprotroph
OTU_617,Preussia,dung_saprotroph
OTU_1189,Coniochaeta,unspecified_saprotroph
OTU_370,#N/A,#N/A
OTU_42,Mortierella,soil_saprotroph
OTU_1866,Waitea,plant_pathogen
OTU_1130,Scleroderma,ectomycorrhizal
OTU_205,Sporidesmiella,wood_saprotroph
OTU_3723,#N/A,#N/A
OTU_1647,#N/A,#N/A
OTU_1320,Trichoderma,mycoparasite
OTU_196,Apodus,dung_saprotroph
OTU_50,Dictyochaeta,litter_saprotroph
OTU_4700,#N/A,#N/A
OTU_625,Leucosporidium,soil_saprotroph
OTU_1590,#N/A,#N/A
OTU_2724,Bullera,unspecified_saprotroph
OTU_6248,Cladosporium,litter_saprotroph
OTU_159,#N/A,#N/A
OTU_245,Microdominikia,arbuscular_mycorrhizal
OTU_2370,#N/A,#N/A
OTU_355,Glomus,arbuscular_mycorrhizal
OTU_285,#N/A,#N/A
OTU_146,#N/A,#N/A
OTU_384,Conlarium,wood_saprotroph
OTU_552,Schizothecium,dung_saprotroph
OTU_806,#N/A,#N/A
OTU_279,#N/A,#N/A
OTU_1443,#N/A,#N/A
OTU_850,#N/A,#N/A
OTU_145,#N/A,#N/A
OTU_350,#N/A,#N/A
OTU_143,Oliveonia,wood_saprotroph
OTU_1999,Candida,nectar/tap_saprotroph
OTU_263,Oliveonia,wood_saprotroph
OTU_156,Oliveonia,wood_saprotroph
OTU_5586,#N/A,#N/A
OTU_461,#N/A,#N/A
OTU_3139,#N/A,#N/A
OTU_2158,Oliveonia,wood_saprotroph
OTU_276,#N/A,#N/A
OTU_6056,#N/A,#N/A
OTU_799,#N/A,#N/A
OTU_168,Veronaeopsis,litter_saprotroph
OTU_574,Occultifur,mycoparasite
OTU_395,#N/A,#N/A
OTU_3341,Acrocalymma,wood_saprotroph
OTU_209,#N/A,#N/A
OTU_372,Tumularia,litter_saprotroph
OTU_290,#N/A,#N/A
OTU_1613,Funneliformis,arbuscular_mycorrhizal
OTU_39,Berkeleyomyces,plant_pathogen
OTU_122,Gigaspora,arbuscular_mycorrhizal
OTU_7107,Diversispora,arbuscular_mycorrhizal
OTU_6522,Phallus,soil_saprotroph
OTU_242,Penicillium,unspecified_saprotroph
OTU_265,#N/A,#N/A
OTU_215,Mortierella,soil_saprotroph
OTU_5569,#N/A,#N/A
OTU_615,Rhizophagus,arbuscular_mycorrhizal
OTU_430,#N/A,#N/A
OTU_6238,#N/A,#N/A
OTU_1718,#N/A,#N/A
OTU_441,Arthrobotrys,animal_parasite
OTU_529,#N/A,#N/A
OTU_4722,#N/A,#N/A
OTU_232,Nectria,plant_pathogen
OTU_273,Cosmospora,mycoparasite
OTU_903,#N/A,#N/A
OTU_1860,#N/A,#N/A
OTU_212,#N/A,#N/A
OTU_568,#N/A,#N/A
OTU_357,#N/A,#N/A
OTU_216,Phlyctis,lichenized
OTU_1650,#N/A,#N/A
OTU_862,#N/A,#N/A
OTU_6673,#N/A,#N/A
OTU_797,#N/A,#N/A
OTU_7142,#N/A,#N/A
OTU_405,Microdochium,plant_pathogen
OTU_1101,#N/A,#N/A
OTU_439,Rhizophagus,arbuscular_mycorrhizal
OTU_717,#N/A,#N/A
OTU_297,#N/A,#N/A
OTU_565,#N/A,#N/A
OTU_336,#N/A,#N/A
OTU_198,#N/A,#N/A
OTU_418,Pyxidiophora,litter_saprotroph
OTU_765,#N/A,#N/A
OTU_616,#N/A,#N/A
OTU_823,#N/A,#N/A
OTU_767,#N/A,#N/A
OTU_803,Auricularia,wood_saprotroph
OTU_1147,#N/A,#N/A
OTU_1006,Rhizophagus,arbuscular_mycorrhizal
OTU_1013,Kamienskia,arbuscular_mycorrhizal
OTU_487,Clonostachys,wood_saprotroph
OTU_668,Glomus,arbuscular_mycorrhizal
OTU_1797,#N/A,#N/A
OTU_281,Saitozyma,soil_saprotroph
OTU_277,Penicillium,unspecified_saprotroph
OTU_679,#N/A,#N/A
OTU_1132,Paraglomus,arbuscular_mycorrhizal
OTU_3012,#N/A,#N/A
OTU_626,Septoglomus,arbuscular_mycorrhizal
OTU_402,Microdominikia,arbuscular_mycorrhizal
OTU_328,#N/A,#N/A
OTU_1025,Glomus,arbuscular_mycorrhizal
OTU_534,Mortierella,soil_saprotroph
OTU_1080,Olpidium,algal_parasite
OTU_845,#N/A,#N/A
OTU_259,Podospora,dung_saprotroph
OTU_1289,#N/A,#N/A
OTU_486,Funneliformis,arbuscular_mycorrhizal
OTU_618,Rhizophagus,arbuscular_mycorrhizal
OTU_549,Glomus,arbuscular_mycorrhizal
OTU_719,#N/A,#N/A
OTU_1350,#N/A,#N/A
OTU_1033,Trichoderma,mycoparasite
OTU_724,#N/A,#N/A
OTU_712,Serendipita,root_endophyte
OTU_1186,#N/A,#N/A
OTU_1324,Diversispora,arbuscular_mycorrhizal
OTU_1329,#N/A,#N/A
OTU_776,#N/A,#N/A
OTU_714,Achroiostachys,soil_saprotroph
OTU_394,#N/A,#N/A
OTU_495,Chaetomium,litter_saprotroph
OTU_731,Rhizophagus,arbuscular_mycorrhizal
OTU_967,#N/A,#N/A
OTU_1472,#N/A,#N/A
OTU_2348,#N/A,#N/A
OTU_1530,Paraglomus,arbuscular_mycorrhizal
OTU_385,#N/A,#N/A
OTU_920,#N/A,#N/A
OTU_313,Funneliformis,arbuscular_mycorrhizal
OTU_494,#N/A,#N/A
OTU_7769,Acaulospora,arbuscular_mycorrhizal
OTU_1268,#N/A,#N/A
OTU_433,Septoglomus,arbuscular_mycorrhizal
OTU_815,Mortierella,soil_saprotroph
OTU_4683,#N/A,#N/A
OTU_1351,Hymenoscyphus,litter_saprotroph
OTU_381,#N/A,#N/A
OTU_4509,#N/A,#N/A
OTU_598,Oehlia,arbuscular_mycorrhizal
OTU_2096,Mortierella,soil_saprotroph
OTU_861,Mortierella,soil_saprotroph
OTU_5151,#N/A,#N/A
OTU_375,Mortierella,soil_saprotroph
OTU_530,#N/A,#N/A
OTU_769,Rhizophagus,arbuscular_mycorrhizal
OTU_5865,#N/A,#N/A
OTU_1854,Diversispora,arbuscular_mycorrhizal
OTU_2174,Glomus,arbuscular_mycorrhizal
OTU_475,Melanconiella,wood_saprotroph
OTU_859,#N/A,#N/A
OTU_1145,Glomus,arbuscular_mycorrhizal
OTU_4986,Mortierella,soil_saprotroph
OTU_1387,Diversispora,arbuscular_mycorrhizal
OTU_3562,#N/A,#N/A
OTU_1143,Conlarium,wood_saprotroph
OTU_3302,Funneliformis,arbuscular_mycorrhizal
OTU_559,#N/A,#N/A
OTU_694,#N/A,#N/A
OTU_1271,Diversispora,arbuscular_mycorrhizal
OTU_2639,Microdominikia,arbuscular_mycorrhizal
OTU_1079,#N/A,#N/A
OTU_1243,#N/A,#N/A
OTU_709,#N/A,#N/A
OTU_916,Mortierella,soil_saprotroph
OTU_855,#N/A,#N/A
OTU_872,Pervetustus,arbuscular_mycorrhizal
OTU_2125,#N/A,#N/A
OTU_827,Podospora,dung_saprotroph
OTU_904,Paraglomus,arbuscular_mycorrhizal
OTU_792,Fusarium,plant_pathogen
OTU_446,Mortierella,soil_saprotroph
OTU_927,Polyschema,soil_saprotroph
OTU_1468,#N/A,#N/A
OTU_2090,Rhizophagus,arbuscular_mycorrhizal
OTU_741,#N/A,#N/A
OTU_532,#N/A,#N/A
OTU_720,#N/A,#N/A
OTU_1285,#N/A,#N/A
OTU_1083,Dominikia,arbuscular_mycorrhizal
OTU_2559,Rhizophagus,arbuscular_mycorrhizal
OTU_1882,#N/A,#N/A
OTU_789,#N/A,#N/A
OTU_7236,#N/A,#N/A
OTU_5518,Teratosphaeria,plant_pathogen
OTU_1317,#N/A,#N/A
OTU_840,#N/A,#N/A
OTU_3249,#N/A,#N/A
OTU_2172,Diversispora,arbuscular_mycorrhizal
OTU_937,#N/A,#N/A
OTU_7006,#N/A,#N/A
OTU_1276,Dictyosporium,litter_saprotroph
OTU_1408,Oehlia,arbuscular_mycorrhizal
OTU_2833,Claroideoglomus,arbuscular_mycorrhizal
OTU_961,#N/A,#N/A
OTU_4885,#N/A,#N/A
OTU_1273,Glomus,arbuscular_mycorrhizal
OTU_702,#N/A,#N/A
OTU_2165,#N/A,#N/A
OTU_458,Gigaspora,arbuscular_mycorrhizal
OTU_5119,Mrakia,unspecified_saprotroph
OTU_1055,#N/A,#N/A
OTU_391,#N/A,#N/A
OTU_703,Glomus,arbuscular_mycorrhizal
OTU_2201,Rhizophagus,arbuscular_mycorrhizal
OTU_1983,#N/A,#N/A
OTU_1172,#N/A,#N/A
OTU_4656,Rhizophagus,arbuscular_mycorrhizal
OTU_1495,Rhizophagus,arbuscular_mycorrhizal
OTU_550,Rhizophagus,arbuscular_mycorrhizal
OTU_1877,#N/A,#N/A
OTU_330,Microdominikia,arbuscular_mycorrhizal
OTU_1464,#N/A,#N/A
OTU_1434,Diversispora,arbuscular_mycorrhizal
OTU_1873,#N/A,#N/A
OTU_745,Mortierella,soil_saprotroph
OTU_3897,#N/A,#N/A
OTU_801,Gigaspora,arbuscular_mycorrhizal
OTU_1061,Paraglomus,arbuscular_mycorrhizal
OTU_1014,Acaulospora,arbuscular_mycorrhizal
OTU_6496,#N/A,#N/A
OTU_1319,Glomus,arbuscular_mycorrhizal
OTU_883,#N/A,#N/A
OTU_5042,Rhizophagus,arbuscular_mycorrhizal
OTU_1170,Rhizophagus,arbuscular_mycorrhizal
OTU_2401,Paraglomus,arbuscular_mycorrhizal
OTU_5021,Trechispora,wood_saprotroph
OTU_490,Mortierella,soil_saprotroph
OTU_999,#N/A,#N/A
OTU_4578,#N/A,#N/A
OTU_1108,#N/A,#N/A
OTU_1595,Paraglomus,arbuscular_mycorrhizal
OTU_2950,#N/A,#N/A
OTU_1586,Acremoniopsis,soil_saprotroph
OTU_1347,#N/A,#N/A
OTU_479,Rhizophagus,arbuscular_mycorrhizal
OTU_718,Gigaspora,arbuscular_mycorrhizal
OTU_1137,Paraglomus,arbuscular_mycorrhizal
OTU_2404,#N/A,#N/A
OTU_3568,#N/A,#N/A
OTU_1675,Diversispora,arbuscular_mycorrhizal
OTU_813,Tumularia,litter_saprotroph
OTU_932,Pseudodactylaria,litter_saprotroph
OTU_1635,Diversispora,arbuscular_mycorrhizal
OTU_1885,#N/A,#N/A
OTU_6117,#N/A,#N/A
OTU_1307,Triscelophorus,foliar_endophyte
OTU_2636,#N/A,#N/A
OTU_952,#N/A,#N/A
OTU_6930,Paraglomus,arbuscular_mycorrhizal
OTU_759,#N/A,#N/A
OTU_864,#N/A,#N/A
OTU_1570,#N/A,#N/A
OTU_5347,Scutellospora,arbuscular_mycorrhizal
OTU_1446,#N/A,#N/A
OTU_2677,#N/A,#N/A
OTU_1775,Cladophialophora,soil_saprotroph
OTU_504,Pervetustus,arbuscular_mycorrhizal
OTU_1623,#N/A,#N/A
OTU_4624,Paraglomus,arbuscular_mycorrhizal
OTU_4629,Claroideoglomus,arbuscular_mycorrhizal
OTU_6750,Oliveonia,wood_saprotroph
OTU_2170,Claroideoglomus,arbuscular_mycorrhizal
OTU_2478,#N/A,#N/A
OTU_1144,#N/A,#N/A
OTU_531,Betamyces,pollen_saprotroph
OTU_3633,Gibellulopsis,plant_pathogen
OTU_1788,#N/A,#N/A
OTU_4716,#N/A,#N/A
OTU_7100,Glomus,arbuscular_mycorrhizal
OTU_3563,#N/A,#N/A
OTU_2244,Rhizophagus,arbuscular_mycorrhizal
OTU_1566,#N/A,#N/A
OTU_3347,#N/A,#N/A
OTU_1024,#N/A,#N/A
OTU_737,#N/A,#N/A
OTU_1185,Rhizophydium,algal_parasite
OTU_1557,Septoglomus,arbuscular_mycorrhizal
OTU_306,#N/A,#N/A
OTU_1001,Dendrophoma,plant_pathogen
OTU_1508,Vararia,wood_saprotroph
OTU_650,Gigaspora,arbuscular_mycorrhizal
OTU_3236,#N/A,#N/A
OTU_3350,Knufia,soil_saprotroph
OTU_339,Microdominikia,arbuscular_mycorrhizal
OTU_899,#N/A,#N/A
OTU_2553,#N/A,#N/A
OTU_569,Mortierella,soil_saprotroph
OTU_7105,#N/A,#N/A
OTU_5512,Dominikia,arbuscular_mycorrhizal
OTU_647,#N/A,#N/A
OTU_1203,Fusarium,plant_pathogen
OTU_1265,#N/A,#N/A
OTU_321,#N/A,#N/A
OTU_2191,#N/A,#N/A
OTU_3498,Claroideoglomus,arbuscular_mycorrhizal
OTU_1255,Glomus,arbuscular_mycorrhizal
OTU_848,#N/A,#N/A
OTU_7120,#N/A,#N/A
OTU_2123,#N/A,#N/A
OTU_5114,#N/A,#N/A
OTU_3844,Mortierella,soil_saprotroph
OTU_1772,#N/A,#N/A
OTU_2292,#N/A,#N/A
OTU_4542,Claroideoglomus,arbuscular_mycorrhizal
OTU_1819,#N/A,#N/A
OTU_7585,#N/A,#N/A
OTU_2075,#N/A,#N/A
OTU_3677,#N/A,#N/A
OTU_1555,#N/A,#N/A
OTU_3987,Claroideoglomus,arbuscular_mycorrhizal
OTU_508,Glomus,arbuscular_mycorrhizal
OTU_1483,Biappendiculispora,litter_saprotroph
OTU_1871,#N/A,#N/A
OTU_6400,#N/A,#N/A
OTU_2956,Claroideoglomus,arbuscular_mycorrhizal
OTU_1093,Claroideoglomus,arbuscular_mycorrhizal
OTU_1870,Archaeospora,arbuscular_mycorrhizal
OTU_7488,#N/A,#N/A
OTU_4415,Sporothrix,plant_pathogen
OTU_1346,#N/A,#N/A
OTU_1246,#N/A,#N/A
OTU_221,Protocreopsis,wood_saprotroph
OTU_6992,#N/A,#N/A
OTU_2448,Diversispora,arbuscular_mycorrhizal
OTU_2056,Sporoschisma,wood_saprotroph
OTU_798,#N/A,#N/A
OTU_2078,#N/A,#N/A
OTU_1173,Paraglomus,arbuscular_mycorrhizal
OTU_1742,#N/A,#N/A
OTU_6136,#N/A,#N/A
OTU_1156,#N/A,#N/A
OTU_628,#N/A,#N/A
OTU_698,#N/A,#N/A
OTU_1700,Diversispora,arbuscular_mycorrhizal
OTU_2335,#N/A,#N/A
OTU_689,Mortierella,soil_saprotroph
OTU_1217,#N/A,#N/A
OTU_1313,#N/A,#N/A
OTU_7440,#N/A,#N/A
OTU_1020,Funneliformis,arbuscular_mycorrhizal
OTU_670,#N/A,#N/A
OTU_1786,Arthrobotrys,animal_parasite
OTU_2800,Gigaspora,arbuscular_mycorrhizal
OTU_807,Mortierella,soil_saprotroph
OTU_942,Ceratobasidium,plant_pathogen
OTU_2760,Phallus,soil_saprotroph
OTU_470,Rhizophagus,arbuscular_mycorrhizal
OTU_1807,Tomentella,ectomycorrhizal
OTU_408,#N/A,#N/A
OTU_894,#N/A,#N/A
OTU_1220,#N/A,#N/A
OTU_1253,Diversispora,arbuscular_mycorrhizal
OTU_1770,#N/A,#N/A
OTU_2304,#N/A,#N/A
OTU_6593,Glomus,arbuscular_mycorrhizal
OTU_1235,#N/A,#N/A
OTU_1120,Mutinus,soil_saprotroph
OTU_2542,Cephalotrichum,soil_saprotroph
OTU_1515,Paraglomus,arbuscular_mycorrhizal
OTU_2662,#N/A,#N/A
OTU_905,Paraglomus,arbuscular_mycorrhizal
OTU_4582,#N/A,#N/A
OTU_515,Operculomyces,pollen_saprotroph
OTU_644,#N/A,#N/A
OTU_3386,#N/A,#N/A
OTU_1198,Glomus,arbuscular_mycorrhizal
OTU_1316,Serendipita,root_endophyte
OTU_1280,#N/A,#N/A
OTU_1232,Paraglomus,arbuscular_mycorrhizal
OTU_2695,#N/A,#N/A
OTU_7229,#N/A,#N/A
OTU_830,Rhizophagus,arbuscular_mycorrhizal
OTU_2097,#N/A,#N/A
OTU_7125,#N/A,#N/A
OTU_3096,Podospora,dung_saprotroph
OTU_1087,Paraglomus,arbuscular_mycorrhizal
OTU_3225,Mortierella,soil_saprotroph
OTU_7739,Diversispora,arbuscular_mycorrhizal
OTU_3701,#N/A,#N/A
OTU_1419,#N/A,#N/A
OTU_1787,#N/A,#N/A
OTU_382,#N/A,#N/A
OTU_4974,#N/A,#N/A
OTU_771,Mortierella,soil_saprotroph
OTU_1517,#N/A,#N/A
OTU_1214,#N/A,#N/A
OTU_6574,#N/A,#N/A
OTU_785,Operculomyces,pollen_saprotroph
OTU_2394,#N/A,#N/A
OTU_901,#N/A,#N/A
OTU_990,#N/A,#N/A
OTU_3050,#N/A,#N/A
OTU_3291,Valsaria,wood_saprotroph
OTU_6649,#N/A,#N/A
OTU_1542,#N/A,#N/A
OTU_1296,Glomus,arbuscular_mycorrhizal
OTU_909,Microdominikia,arbuscular_mycorrhizal
OTU_1795,#N/A,#N/A
OTU_1326,Furcasterigmium,soil_saprotroph
OTU_4989,Lachnum,litter_saprotroph
OTU_562,#N/A,#N/A
OTU_2552,Rhizophagus,arbuscular_mycorrhizal
OTU_3602,Rhizophagus,arbuscular_mycorrhizal
OTU_1546,Microdominikia,arbuscular_mycorrhizal
OTU_3157,#N/A,#N/A
OTU_3545,#N/A,#N/A
OTU_6895,#N/A,#N/A
OTU_112,Chloridium,litter_saprotroph
OTU_1237,Glomus,arbuscular_mycorrhizal
OTU_3561,#N/A,#N/A
OTU_2640,Serendipita,root_endophyte
OTU_5524,#N/A,#N/A
OTU_3847,Oliveonia,wood_saprotroph
OTU_5577,Kamienskia,arbuscular_mycorrhizal
OTU_993,#N/A,#N/A
OTU_1096,#N/A,#N/A
OTU_1254,Glomus,arbuscular_mycorrhizal
OTU_3010,#N/A,#N/A
OTU_1151,#N/A,#N/A
OTU_1392,#N/A,#N/A
OTU_2497,#N/A,#N/A
OTU_6057,Boothiomyces,pollen_saprotroph
OTU_346,Brocchiosphaera,#N/A
OTU_819,Schizothecium,dung_saprotroph
OTU_5052,Pyrenochaeta,wood_saprotroph
OTU_1366,Ophiosphaerella,plant_pathogen
OTU_1432,#N/A,#N/A
OTU_3638,#N/A,#N/A
OTU_857,#N/A,#N/A
OTU_953,#N/A,#N/A
OTU_3917,#N/A,#N/A
OTU_841,#N/A,#N/A
OTU_1660,#N/A,#N/A
OTU_2641,Claroideoglomus,arbuscular_mycorrhizal
OTU_1898,Claroideoglomus,arbuscular_mycorrhizal
OTU_1470,#N/A,#N/A
OTU_1580,#N/A,#N/A
OTU_1415,Septoglomus,arbuscular_mycorrhizal
OTU_972,#N/A,#N/A
OTU_2818,Occultifur,mycoparasite
OTU_3476,#N/A,#N/A
OTU_1465,#N/A,#N/A
OTU_786,Hymenoscyphus,litter_saprotroph
OTU_1146,Metacordyceps,animal_parasite
OTU_4613,#N/A,#N/A
OTU_1359,#N/A,#N/A
OTU_1696,Serendipita,root_endophyte
OTU_2344,Diversispora,arbuscular_mycorrhizal
OTU_539,#N/A,#N/A
OTU_2386,#N/A,#N/A
OTU_7503,#N/A,#N/A
OTU_7637,Microdominikia,arbuscular_mycorrhizal
OTU_3946,#N/A,#N/A
OTU_1382,#N/A,#N/A
OTU_2453,Metarhizium,animal_parasite
OTU_603,#N/A,#N/A
OTU_1604,#N/A,#N/A
OTU_1498,#N/A,#N/A
