jrk_template	Phylum	Class	Order	Family	GENUS	primary_lifestyle	Secondary_lifestyle	Genus	
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Oomycetes family incertae sedis	Haptoglossa	animal_parasite	nematophagous		
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Oomycetes family incertae sedis	Lagenisma	algal_parasite			
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Oomycetes family incertae sedis	Miracula	algal_parasite			
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Oomycetes family incertae sedis	Nellymyces				
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Oomycetes family incertae sedis	Rhipidium				
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Oomycetes family incertae sedis	Rozellopsis	protistan_parasite			
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Pontismataceae	Petersenia	algal_parasite			
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Pontismataceae	Pontisma	algal_parasite			
	Oomycota	Oomycetes	Oomycetes order incertae sedis	Sirolpidaceae	Sirolpidium	algal_parasite			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Baobabopsis	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Basidiophora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Benua	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Bremia	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Bremiella	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Calycofera	unspecified_saprotroph			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Erapthora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Gilletia	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Graminivora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Hyaloperonospora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Nothophytophthora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Novotelnova	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Paraperonospora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Perofascia	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Peronosclerospora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Peronospora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Plasmopara	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Plasmoverna	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Poakatesthia	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Protobremia	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Pseudoperonospora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Sclerophthora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Sclerospora	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	Viennotia	plant_pathogen			
	Oomycota	Oomycetes	Peronosporales	Peronosporales family incertae sedis	Phytophthora	plant_pathogen	soil_saprotroph		
	Oomycota	Oomycetes	Peronosporales	Peronosporales family incertae sedis	Phytopythium	plant_pathogen	soil_saprotroph		
	Oomycota	Oomycetes	Peronosporales	Salisapiliaceae	Salisapilia	litter_saprotroph	wood_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Blepharospora	plant_pathogen	wood_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Cystosiphon	plant_pathogen	unspecified_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Diasporangium	unspecified_saprotroph			
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Elongisporangium	unspecified_saprotroph			
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Globisporangium	plant_pathogen	unspecified_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Halophytophthora	litter_saprotroph	wood_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Ovatisporangium	plant_pathogen	unspecified_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Peronophythora	plant_pathogen			
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Pilasporangium	plant_pathogen	plant_pathogen		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Pythiacystis	plant_pathogen	wood_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Pythiomorpha	litter_saprotroph	wood_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Pythium	plant_pathogen	unspecified_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Rheosporangium	plant_pathogen			
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Salispina	litter_saprotroph	wood_saprotroph		
	Oomycota	Oomycetes	Pythiales	Pythiaceae	Trachysphaera	plant_pathogen			
	Oomycota	Oomycetes	Pythiales	Pythiogetonaceae	Medusoides	litter_saprotroph			
	Oomycota	Oomycetes	Pythiales	Pythiogetonaceae	Pythiogeton	plant_pathogen	unspecified_saprotroph		
	Oomycota	Oomycetes	Rhipidiales	Rhipidiaceae	Sapromyces	litter_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Achlya	animal_parasite	plant_pathogen		
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Aphanomyces	animal_parasite	plant_pathogen		
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Aplanes	animal_parasite	soil_saprotroph		
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Aplanopsis	soil_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Aquastella	animal_parasite			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Archilegnia	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Brevilegnia	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Calyptralegnia	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Couchia	animal_parasite			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Dictypleiosporus				
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Dictyuchus	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Geolegnia	soil_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Hamidia				
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Hydatinophagus	animal_parasite			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Isoachlya	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Jaraia				
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Leptolegnia	animal_parasite			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Newbya	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Phragmosporangium	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Plectospira	unspecified_saprotroph	plant_pathogen		
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Protoachlya	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Pythiopsis	animal_parasite			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Saprolegnia	animal_parasite	soil_saprotroph		
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Scoliolegnia	unspecified_saprotroph			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Sommerstorffia	animal_parasite			
	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	Thraustotheca	unspecified_saprotroph			
	Oomycota	Oomycetes	Sclerosporales	Verrucalvaceae	Pachymetra	plant_pathogen	unsepcified_saprotroph		
	Oomycota	Oomycetes	Sclerosporales	Verrucalvaceae	Verrucalvus	plant_pathogen	soil_saprotroph		
	Pirsonida	Pirsonida class incertae sedis	Pirsonida order incertae sedis	Pirsonida family incertae sedis	Pirsonia	algal_parasite			
jrk03716	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporida family incertae sedis	Hazardia	animal_parasite			
jrk10138	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporida family incertae sedis	Multilamina	animal_parasite			
jrk08645	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporida family incertae sedis	Takaokaspora	animal_parasite			
jrk09026	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporida family incertae sedis	Trichotuzetia	animal_parasite			
jrk00135	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Aedispora	animal_parasite			
jrk00280	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Amblyospora	animal_parasite			
jrk00382	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Andreanna	animal_parasite			
jrk00964	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Becnelia	animal_parasite			
jrk02145	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Crepidulospora	animal_parasite			
jrk02158	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Cristulospora	animal_parasite			
jrk02244	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Culicospora	animal_parasite			
jrk02245	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Culicosporella	animal_parasite			
jrk02643	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Dimeiospora	animal_parasite			
jrk02840	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Edhazardia	animal_parasite			
jrk03942	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Hyalinocysta	animal_parasite			
jrk04158	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Intrapredatorus	animal_parasite			
jrk10137	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Novothelohania	animal_parasite			
jrk06173	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Parastempellia	animal_parasite			
jrk06183	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Parathelohania	animal_parasite			
jrk08974	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Trichoctosporea	animal_parasite			
jrk09033	Rozellomycota	Microsporidea	Amblyosporida	Amblyosporidae	Tricornia	animal_parasite			
jrk01036	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Binucleospora	animal_parasite			
extra taxons by annotators Yuri and Julia	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Caudosporina	animal_parasite			
jrk03194	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Flabelliforma	animal_parasite			
jrk10140	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Myrmecomorba	animal_parasite			
jrk10141	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Neoflabelliforma	animal_parasite			
jrk05862	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Octosporea	animal_parasite			
jrk06850	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Polydispyrenia	animal_parasite			
jrk07635	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Ringueletium	animal_parasite			
jrk07874	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Scipionospora	animal_parasite			
jrk09264	Rozellomycota	Microsporidea	Amblyosporida	Caudosporidae	Weiseria	animal_parasite			
jrk00152	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Agglomerata	animal_parasite			
jrk01035	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Binucleata	animal_parasite			
extra taxons by annotators Yuri and Julia	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Conglomerata	animal_parasite			
jrk02998	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Episeptum	animal_parasite			
jrk10144	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Gurleya	animal_parasite			
jrk04456	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Lanatospora	animal_parasite			
jrk04471	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Larssonia	animal_parasite			
jrk04935	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Marssoniella	animal_parasite			
jrk05789	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Norlevinea	animal_parasite			
jrk06095	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Paraepiseptum	animal_parasite			
extra taxons by annotators Yuri and Julia	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Pseudoberwaldia	animal_parasite			
jrk07979	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Senoma	animal_parasite			
jrk08587	Rozellomycota	Microsporidea	Amblyosporida	Gurleyidae	Zelenkaia	animal_parasite			
jrk07972	Rozellomycota	Microsporidea	Dissociodihaplophasida	Spragueidae	Semenovaia	animal_parasite			
jrk03121	Rozellomycota	Microsporidea	Glugeida	Facilisporidae	Facilispora	animal_parasite			
jrk09066	Rozellomycota	Microsporidea	Glugeida	Glugeida family incertae sedis	Triwangia	animal_parasite			
jrk00227	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Alloglugea	animal_parasite			
jrk00270	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Amazonspora	animal_parasite			
jrk03480	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Glugea	animal_parasite			
jrk04096	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Ichthyosporidium	animal_parasite			
jrk04241	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Johenrea	animal_parasite			
jrk04776	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Loma	animal_parasite			
jrk05441	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Myospora	animal_parasite			
jrk06153	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Parapleistophora	animal_parasite			
jrk07117	Rozellomycota	Microsporidea	Glugeida	Glugeidae	Pseudoloma	animal_parasite			
jrk00296	Rozellomycota	Microsporidea	Glugeida	Pereziidae	Ameson	animal_parasite			
jrk05494	Rozellomycota	Microsporidea	Glugeida	Pereziidae	Nadelspora	animal_parasite			
jrk06302	Rozellomycota	Microsporidea	Glugeida	Pereziidae	Perezia	animal_parasite			
jrk06318	Rozellomycota	Microsporidea	Glugeida	Pereziidae	Pernicivesicula	animal_parasite			
jrk10146	Rozellomycota	Microsporidea	Glugeida	Pleistophoridae	Dasyatispora	animal_parasite			
jrk03854	Rozellomycota	Microsporidea	Glugeida	Pleistophoridae	Heterosporis	animal_parasite			
jrk05442	Rozellomycota	Microsporidea	Glugeida	Pleistophoridae	Myosporidium	animal_parasite			
jrk05994	Rozellomycota	Microsporidea	Glugeida	Pleistophoridae	Ovipleistophora	animal_parasite			
jrk06720	Rozellomycota	Microsporidea	Glugeida	Pleistophoridae	Pleistophora	animal_parasite			
jrk08909	Rozellomycota	Microsporidea	Glugeida	Pleistophoridae	Trachipleistophora	animal_parasite			
jrk09256	Rozellomycota	Microsporidea	Glugeida	Pleistophoridae	Vavraia	animal_parasite			
extra taxons by annotators Yuri and Julia	Rozellomycota	Microsporidea	Glugeida	Spragueidae	Apotaspora	animal_parasite			
jrk04148	Rozellomycota	Microsporidea	Glugeida	Spragueidae	Inodosporus	animal_parasite			
jrk05151	Rozellomycota	Microsporidea	Glugeida	Spragueidae	Microgemma	animal_parasite			
jrk06916	Rozellomycota	Microsporidea	Glugeida	Spragueidae	Potaspora	animal_parasite			
jrk08298	Rozellomycota	Microsporidea	Glugeida	Spragueidae	Spraguea	animal_parasite			
jrk08734	Rozellomycota	Microsporidea	Glugeida	Spragueidae	Tetramicra	animal_parasite			
jrk01086	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Bohuslavia	animal_parasite			
jrk01665	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Chapmanium	animal_parasite			
jrk01918	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Coccospora	animal_parasite			
jrk02235	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Cucumispora	animal_parasite			
jrk04024	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Hyperspora	animal_parasite			
jrk05528	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Napamichum	animal_parasite			
jrk05820	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Nudispora	animal_parasite			
jrk05865	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Octotetraspora	animal_parasite			
jrk05958	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Ormieresia	animal_parasite			
jrk05970	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Orthothelohania	animal_parasite			
jrk06090	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Paradoxium	animal_parasite			
jrk06263	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Pegmatheca	animal_parasite			
jrk07498	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Resiomeria	animal_parasite			
jrk08224	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Spherospora	animal_parasite			
jrk08791	Rozellomycota	Microsporidea	Glugeida	Thelohaniidae	Thelohania	animal_parasite			
jrk00202	Rozellomycota	Microsporidea	Glugeida	Tuzetiidae	Alfvenia	animal_parasite			
jrk01403	Rozellomycota	Microsporidea	Glugeida	Unikaryonidae	Canningia	animal_parasite			
jrk02575	Rozellomycota	Microsporidea	Glugeida	Unikaryonidae	Dictyocoela	animal_parasite			
jrk04472	Rozellomycota	Microsporidea	Glugeida	Unikaryonidae	Larssoniella	animal_parasite			
jrk05890	Rozellomycota	Microsporidea	Glugeida	Unikaryonidae	Oligosporidium	animal_parasite			
jrk09172	Rozellomycota	Microsporidea	Glugeida	Unikaryonidae	Unikaryon	animal_parasite			
jrk01255	Rozellomycota	Microsporidea	Meiodihaplophasida	Burenellidae	Burenella	animal_parasite			
jrk00003	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Abelsporidae	Abelspora	animal_parasite			
jrk00583	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Areosporiidae	Areospora	animal_parasite			
jrk06626	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Burenellidae	Pilosporella	animal_parasite			
jrk08635	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Burenellidae	Tabanispora	animal_parasite			
jrk02122	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Cougourdellidae	Cougourdella	animal_parasite			
jrk02306	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Cylindrosporidae	Cylindrospora	animal_parasite			
jrk02783	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Duboscqiidae	Duboscqia	animal_parasite			
jrk05224	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Duboscqiidae	Mitoplistophora	animal_parasite			
jrk07302	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Duboscqiidae	Pulicispora	animal_parasite			
jrk08664	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Duboscqiidae	Tardivesicula	animal_parasite			
jrk08982	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Duboscqiidae	Trichoduboscqia	animal_parasite			
jrk03499	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Golbergiidae	Golbergia	animal_parasite			
jrk04386	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Golbergiidae	Krishtalia	animal_parasite			
jrk08067	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Golbergiidae	Simuliospora	animal_parasite			
jrk05150	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microfilidae	Microfilum	animal_parasite			
jrk00796	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Auraspora	animal_parasite			
jrk00867	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Baculea	animal_parasite			
jrk01260	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Burkea				
	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Campanulospora	animal_parasite			
	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Caudospora				
extra taxons by annotators Yuri and Julia	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Chytridioides	animal_parasite			
jrk01764	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Ciliatosporidium	animal_parasite			
jrk01916	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Cocconema	animal_parasite			
extra taxons by annotators Yuri and Julia	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Cryptosporina	animal_parasite			
jrk03093	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Evlachovaia	animal_parasite			
jrk03124	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Falcia	unspecified_saprotroph			
jrk03391	Rozellomycota	Microsporidea	Microsporidea order incertae sedis	Microsporidea family incertae sedis	Geusia	animal_parasite			
